  -5.00000000000000       -5.00000000000000       1.419929058031977E-013
  -5.00000000000000       -4.80000000000000       1.470880618359211E-013
  -5.00000000000000       -4.60000000000000       3.838328418175999E-014
  -5.00000000000000       -4.40000000000000       9.164834834072039E-015
  -5.00000000000000       -4.20000000000000       1.050876254086579E-014
  -5.00000000000000       -4.00000000000000       3.272742769038116E-015
  -5.00000000000000       -3.80000000000000       5.417508401578787E-015
  -5.00000000000000       -3.60000000000000       2.416034372956064E-014
  -5.00000000000000       -3.40000000000000       2.933297083288391E-014
  -5.00000000000000       -3.20000000000000       7.618803284228865E-014
  -5.00000000000000       -3.00000000000000       2.612526401523085E-014
  -5.00000000000000       -2.80000000000000       7.276965707166510E-015
  -5.00000000000000       -2.60000000000000       1.324701363797499E-013
  -5.00000000000000       -2.40000000000000       8.330886467605169E-016
  -5.00000000000000       -2.20000000000000       2.284931927398422E-014
  -5.00000000000000       -2.00000000000000       6.634237481310355E-014
  -5.00000000000000       -1.80000000000000       2.137836398845592E-015
  -5.00000000000000       -1.60000000000000       9.744128121888622E-014
  -5.00000000000000       -1.40000000000000       5.104548817999082E-015
  -5.00000000000000       -1.20000000000000       7.652041069572578E-014
  -5.00000000000000       -1.00000000000000       4.530199120562445E-016
  -5.00000000000000      -0.800000000000000       5.663037457002128E-014
  -5.00000000000000      -0.600000000000000       1.910290489968810E-016
  -5.00000000000000      -0.399999999999999       6.385601506345300E-014
  -5.00000000000000      -0.199999999999999       1.795222880104724E-017
  -5.00000000000000       0.000000000000000E+000  8.351500504639498E-014
  -5.00000000000000       0.200000000000000       5.605285112568110E-016
  -5.00000000000000       0.400000000000000       5.266432499229730E-014
  -5.00000000000000       0.600000000000001       7.428761941051778E-016
  -5.00000000000000       0.800000000000001       1.792131267858702E-014
  -5.00000000000000        1.00000000000000       2.039237621511179E-015
  -5.00000000000000        1.20000000000000       3.263421661157307E-014
  -5.00000000000000        1.40000000000000       5.248962863986380E-018
  -5.00000000000000        1.60000000000000       2.611070975724345E-015
  -5.00000000000000        1.80000000000000       6.475645895578362E-014
  -5.00000000000000        2.00000000000000       1.119678783981526E-014
  -5.00000000000000        2.20000000000000       4.116678126616380E-014
  -5.00000000000000        2.40000000000000       5.961213854767089E-014
  -5.00000000000000        2.60000000000000       4.140198916045281E-015
  -5.00000000000000        2.80000000000000       6.155245790103431E-015
  -5.00000000000000        3.00000000000000       6.882882841974220E-015
  -5.00000000000000        3.20000000000000       1.016527109393096E-015
  -5.00000000000000        3.40000000000000       1.008234794505216E-017
  -5.00000000000000        3.60000000000000       3.059435006906181E-016
  -5.00000000000000        3.80000000000000       1.992070432500343E-016
  -5.00000000000000        4.00000000000000       2.776102121946291E-017
  -5.00000000000000        4.20000000000000       2.881843575909072E-016
  -5.00000000000000        4.40000000000000       1.287299708655418E-017
  -5.00000000000000        4.60000000000000       2.589119307052453E-016
  -5.00000000000000        4.80000000000000       3.277763184882782E-016
 
  -4.80000000000000       -5.00000000000000       1.316138092938450E-013
  -4.80000000000000       -4.80000000000000       1.751871208654883E-013
  -4.80000000000000       -4.60000000000000       5.771311601238698E-014
  -4.80000000000000       -4.40000000000000       3.177991497434718E-015
  -4.80000000000000       -4.20000000000000       8.106654430571500E-017
  -4.80000000000000       -4.00000000000000       5.094527301550350E-015
  -4.80000000000000       -3.80000000000000       4.929456108003373E-014
  -4.80000000000000       -3.60000000000000       2.490139902205923E-014
  -4.80000000000000       -3.40000000000000       1.783253144766660E-014
  -4.80000000000000       -3.20000000000000       8.622655857451912E-014
  -4.80000000000000       -3.00000000000000       2.274848112547955E-015
  -4.80000000000000       -2.80000000000000       5.939848547193056E-015
  -4.80000000000000       -2.60000000000000       9.767560505716847E-014
  -4.80000000000000       -2.40000000000000       2.595101851803907E-014
  -4.80000000000000       -2.20000000000000       2.844891261856700E-014
  -4.80000000000000       -2.00000000000000       9.469117781859770E-015
  -4.80000000000000       -1.80000000000000       1.440139261962943E-014
  -4.80000000000000       -1.60000000000000       5.178637387430558E-014
  -4.80000000000000       -1.40000000000000       3.413207177922245E-014
  -4.80000000000000       -1.20000000000000       4.626536161236569E-014
  -4.80000000000000       -1.00000000000000       1.804744783749522E-014
  -4.80000000000000      -0.800000000000000       3.172666507267194E-014
  -4.80000000000000      -0.600000000000000       6.057227240551543E-015
  -4.80000000000000      -0.399999999999999       4.264475981452692E-014
  -4.80000000000000      -0.199999999999999       7.315921068986549E-015
  -4.80000000000000       0.000000000000000E+000  7.820390596951734E-014
